File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD21A2_006_LST_Day_1KM_doy2014017_aid0001,LST_Day_1KM,aid0001,2014-01-17,29668.0,265.34,290.8,"(265.34,290.8)",273.7527208,2.9985224,8.9911367,275.0,280.04,273.45,266.6,271.64
MYD21A2_006_LST_Day_1KM_doy2014025_aid0001,LST_Day_1KM,aid0001,2014-01-25,25283.0,244.98,288.92,"(244.98,288.92)",273.6152308,3.8046616,14.4754499,274.98,280.62,273.14,265.6,271.22
MYD21A2_006_LST_Day_1KM_doy2014033_aid0001,LST_Day_1KM,aid0001,2014-02-02,17590.0,246.92,283.72,"(246.92,283.72)",267.7501842,4.4550681,19.8476315,270.94,280.26,267.86,255.04,264.56
MYD21A2_006_LST_Day_1KM_doy2014041_aid0001,LST_Day_1KM,aid0001,2014-02-10,12714.0,265.1,291.52,"(265.1,291.52)",276.423176,5.8907118,34.7004857,280.46,291.52,274.74,265.1,271.56
MYD21A2_006_LST_Day_1KM_doy2014049_aid0001,LST_Day_1KM,aid0001,2014-02-18,30138.0,260.26,300.88,"(260.26,300.88)",281.5140766,7.3873594,54.5730791,288.38,300.88,280.48,260.26,275.12
MYD21A2_006_LST_Day_1KM_doy2014057_aid0001,LST_Day_1KM,aid0001,2014-02-26,29283.0,244.92,301.4,"(244.92,301.4)",282.5416679,8.0909115,65.4628482,289.62,301.4,282.76,254.28,275.32
MYD21A2_006_LST_Day_1KM_doy2014065_aid0001,LST_Day_1KM,aid0001,2014-03-06,34070.0,268.34,300.72,"(268.34,300.72)",285.0094993,8.4891936,72.066408,292.64,300.72,286.34,268.34,275.64
MYD21A2_006_LST_Day_1KM_doy2014073_aid0001,LST_Day_1KM,aid0001,2014-03-14,34076.0,256.42,304.58,"(256.42,304.58)",286.3377433,8.9004186,79.2174509,294.08,304.58,288.28,256.42,277.68
MYD21A2_006_LST_Day_1KM_doy2014081_aid0001,LST_Day_1KM,aid0001,2014-03-22,34549.0,256.64,307.8,"(256.64,307.8)",290.1753834,9.3719021,87.8325482,298.14,307.8,293.2,260.18,282.78
MYD21A2_006_LST_Day_1KM_doy2014089_aid0001,LST_Day_1KM,aid0001,2014-03-30,12902.0,251.66,302.14,"(251.66,302.14)",283.2833065,7.6629045,58.7201057,288.28,299.5,284.36,269.46,280.74
MYD21A2_006_LST_Day_1KM_doy2014097_aid0001,LST_Day_1KM,aid0001,2014-04-07,36689.0,269.72,311.62,"(269.72,311.62)",294.2054441,9.248933,85.5427614,301.28,311.62,296.46,269.72,288.46
MYD21A2_006_LST_Day_1KM_doy2014105_aid0001,LST_Day_1KM,aid0001,2014-04-15,35707.0,271.48,313.6,"(271.48,313.6)",294.61078,8.7913787,77.2883401,300.9,313.6,297.2,273.8,290.06
MYD21A2_006_LST_Day_1KM_doy2014113_aid0001,LST_Day_1KM,aid0001,2014-04-23,30261.0,259.48,307.06,"(259.48,307.06)",291.7006477,7.3743082,54.3804219,297.44,307.06,292.74,271.64,287.12
MYD21A2_006_LST_Day_1KM_doy2014121_aid0001,LST_Day_1KM,aid0001,2014-05-01,38005.0,254.5,317.6,"(254.5,317.6)",299.2942171,8.6910459,75.5342795,305.4,317.6,301.06,279.16,294.9
MYD21A2_006_LST_Day_1KM_doy2014129_aid0001,LST_Day_1KM,aid0001,2014-05-09,36841.0,272.26,318.36,"(272.26,318.36)",296.2241079,7.3218984,53.6101961,300.86,313.48,296.84,279.82,292.44
MYD21A2_006_LST_Day_1KM_doy2014137_aid0001,LST_Day_1KM,aid0001,2014-05-17,34860.0,254.56,324.04,"(254.56,324.04)",301.4417303,8.057771,64.9276737,307.38,324.04,301.14,278.52,295.82
MYD21A2_006_LST_Day_1KM_doy2014145_aid0001,LST_Day_1KM,aid0001,2014-05-25,38589.0,267.06,330.6,"(267.06,330.6)",305.6566778,7.9610691,63.3786206,311.54,327.32,305.34,283.46,300.3
MYD21A2_006_LST_Day_1KM_doy2014153_aid0001,LST_Day_1KM,aid0001,2014-06-02,38628.0,278.94,328.86,"(278.94,328.86)",307.3997613,8.3147464,69.1350074,313.94,328.86,306.96,280.42,300.5
MYD21A2_006_LST_Day_1KM_doy2014161_aid0001,LST_Day_1KM,aid0001,2014-06-10,38570.0,271.92,328.76,"(271.92,328.76)",305.7914234,8.4343061,71.1375197,312.22,328.76,305.08,278.12,298.54
MYD21A2_006_LST_Day_1KM_doy2014169_aid0001,LST_Day_1KM,aid0001,2014-06-18,38636.0,281.9,327.98,"(281.9,327.98)",303.093579,8.1691954,66.7357539,309.46,327.98,302.4,281.9,295.94
MYD21A2_006_LST_Day_1KM_doy2014177_aid0001,LST_Day_1KM,aid0001,2014-06-26,38646.0,291.18,334.5,"(291.18,334.5)",308.4428308,8.3135367,69.1148918,315.16,334.5,307.84,291.18,301.06
MYD21A2_006_LST_Day_1KM_doy2014185_aid0001,LST_Day_1KM,aid0001,2014-07-04,38616.0,284.2,337.44,"(284.2,337.44)",313.4157039,8.8224184,77.8350656,320.16,337.44,313.5,284.2,305.76
MYD21A2_006_LST_Day_1KM_doy2014193_aid0001,LST_Day_1KM,aid0001,2014-07-12,38644.0,290.68,339.5,"(290.68,339.5)",311.5657039,8.5454432,73.0246002,318.4,339.5,311.32,290.68,303.92
MYD21A2_006_LST_Day_1KM_doy2014201_aid0001,LST_Day_1KM,aid0001,2014-07-20,38646.0,294.92,338.72,"(294.92,338.72)",312.9591611,8.1854381,67.0013965,319.18,338.72,312.8,294.92,305.88
MYD21A2_006_LST_Day_1KM_doy2014209_aid0001,LST_Day_1KM,aid0001,2014-07-28,35048.0,257.18,335.26,"(257.18,335.26)",307.5677351,8.4663363,71.6788496,314.08,333.56,307.42,281.18,300.88
MYD21A2_006_LST_Day_1KM_doy2014217_aid0001,LST_Day_1KM,aid0001,2014-08-05,38410.0,276.04,330.72,"(276.04,330.72)",306.5757173,7.8644082,61.8489166,312.9,330.72,306.3,282.24,300.34
MYD21A2_006_LST_Day_1KM_doy2014225_aid0001,LST_Day_1KM,aid0001,2014-08-13,38646.0,285.76,334.0,"(285.76,334.0)",308.410812,7.619181,58.0519184,314.16,331.02,308.38,285.76,301.74
MYD21A2_006_LST_Day_1KM_doy2014233_aid0001,LST_Day_1KM,aid0001,2014-08-21,36937.0,251.32,319.68,"(251.32,319.68)",299.9496061,6.963877,48.4955822,305.52,319.68,299.58,279.42,295.04
MYD21A2_006_LST_Day_1KM_doy2014241_aid0001,LST_Day_1KM,aid0001,2014-08-29,38646.0,288.34,320.64,"(288.34,320.64)",303.7644258,6.6253992,43.8959151,309.0,320.64,303.57,288.34,297.98
MYD21A2_006_LST_Day_1KM_doy2014249_aid0001,LST_Day_1KM,aid0001,2014-09-06,38646.0,279.22,317.62,"(279.22,317.62)",300.4081897,6.2178373,38.6615011,305.48,317.62,300.32,280.5,295.48
MYD21A2_006_LST_Day_1KM_doy2014257_aid0001,LST_Day_1KM,aid0001,2014-09-14,38617.0,278.04,322.58,"(278.04,322.58)",305.278352,6.5695492,43.158976,310.56,322.58,305.46,284.46,300.06
MYD21A2_006_LST_Day_1KM_doy2014265_aid0001,LST_Day_1KM,aid0001,2014-09-22,38646.0,279.7,317.7,"(279.7,317.7)",301.5025612,5.6692307,32.1401773,305.8,317.7,301.52,283.86,296.8
MYD21A2_006_LST_Day_1KM_doy2014273_aid0001,LST_Day_1KM,aid0001,2014-09-30,38646.0,279.92,308.04,"(279.92,308.04)",294.9056058,4.5170431,20.4036786,298.44,308.04,294.46,281.62,291.68
MYD21A2_006_LST_Day_1KM_doy2014281_aid0001,LST_Day_1KM,aid0001,2014-10-08,38642.0,257.68,308.5,"(257.68,308.5)",295.1781,5.0843268,25.8503794,299.12,308.5,295.46,279.78,291.28
MYD21A2_006_LST_Day_1KM_doy2014289_aid0001,LST_Day_1KM,aid0001,2014-10-16,38616.0,278.18,307.5,"(278.18,307.5)",295.3186814,4.677198,21.8761809,298.84,307.5,295.56,281.54,291.92
MYD21A2_006_LST_Day_1KM_doy2014297_aid0001,LST_Day_1KM,aid0001,2014-10-24,38573.0,275.88,303.86,"(275.88,303.86)",292.9094968,4.5222105,20.4503876,296.48,303.86,293.14,279.2,289.54
MYD21A2_006_LST_Day_1KM_doy2014305_aid0001,LST_Day_1KM,aid0001,2014-11-01,37807.0,268.08,300.5,"(268.08,300.5)",287.6237289,4.3148468,18.6179033,290.6,299.5,287.74,275.6,284.6
MYD21A2_006_LST_Day_1KM_doy2014313_aid0001,LST_Day_1KM,aid0001,2014-11-09,37747.0,254.52,302.88,"(254.52,302.88)",282.8888388,5.8556883,34.2890857,286.76,297.98,283.34,267.96,279.24
MYD21A2_006_LST_Day_1KM_doy2014321_aid0001,LST_Day_1KM,aid0001,2014-11-17,30337.0,249.18,336.82,"(249.18,336.82)",279.017564,5.8848203,34.6311095,283.34,294.42,279.92,264.18,275.64
MYD21A2_006_LST_Day_1KM_doy2014329_aid0001,LST_Day_1KM,aid0001,2014-11-25,24870.0,260.12,294.92,"(260.12,294.92)",280.4565822,6.3914405,40.8505113,286.12,294.92,280.42,260.12,275.06
MYD21A2_006_LST_Day_1KM_doy2014337_aid0001,LST_Day_1KM,aid0001,2014-12-03,35649.0,267.98,315.04,"(267.98,315.04)",282.5040635,4.6188643,21.3339078,286.22,294.78,282.56,268.88,279.28
MYD21A2_006_LST_Day_1KM_doy2014345_aid0001,LST_Day_1KM,aid0001,2014-12-11,27199.0,256.54,288.42,"(256.54,288.42)",276.1412471,4.8757872,23.7733006,279.64,288.42,277.3,264.3,273.5
MYD21A2_006_LST_Day_1KM_doy2014353_aid0001,LST_Day_1KM,aid0001,2014-12-19,27165.0,239.3,286.02,"(239.3,286.02)",272.5700394,7.1785388,51.5314199,278.46,286.02,275.4,248.6,266.48
MYD21A2_006_LST_Day_1KM_doy2014361_aid0001,LST_Day_1KM,aid0001,2014-12-27,30101.0,248.34,275.58,"(248.34,275.58)",261.3934015,5.0478475,25.480764,263.66,272.84,260.84,248.6,257.54
MYD21A2_006_LST_Day_1KM_doy2015001_aid0001,LST_Day_1KM,aid0001,2015-01-01,37235.0,259.04,286.16,"(259.04,286.16)",270.4029231,3.8860792,15.1016112,271.96,277.72,270.34,262.36,268.12
MYD21A2_006_LST_Day_1KM_doy2015009_aid0001,LST_Day_1KM,aid0001,2015-01-09,27577.0,251.66,284.06,"(251.66,284.06)",272.447061,3.6543887,13.3545571,274.46,281.3,271.9,263.08,269.9
MYD21A2_006_LST_Day_1KM_doy2015017_aid0001,LST_Day_1KM,aid0001,2015-01-17,32933.0,256.62,289.38,"(256.62,289.38)",274.6289691,4.955128,24.5532939,279.02,289.38,274.2,259.92,270.7
MYD21A2_006_LST_Day_1KM_doy2015025_aid0001,LST_Day_1KM,aid0001,2015-01-25,31869.0,267.62,295.02,"(267.62,295.02)",280.3313063,4.8915468,23.9272297,284.96,295.02,279.28,267.62,276.46
MYD21A2_006_LST_Day_1KM_doy2015033_aid0001,LST_Day_1KM,aid0001,2015-02-02,34095.0,238.24,304.88,"(238.24,304.88)",286.5138366,7.8274241,61.2685687,293.06,304.88,287.02,262.24,280.64
MYD21A2_006_LST_Day_1KM_doy2015041_aid0001,LST_Day_1KM,aid0001,2015-02-10,36310.0,264.48,298.1,"(264.48,298.1)",284.167285,6.3280717,40.0444913,289.46,298.1,284.64,265.46,279.86
MYD21A2_006_LST_Day_1KM_doy2015049_aid0001,LST_Day_1KM,aid0001,2015-02-18,35695.0,253.84,303.32,"(253.84,303.32)",284.164353,6.826372,46.5993541,289.84,303.32,285.0,264.8,279.82
MYD21A2_006_LST_Day_1KM_doy2015057_aid0001,LST_Day_1KM,aid0001,2015-02-26,24417.0,251.54,299.1,"(251.54,299.1)",276.4038105,7.6184154,58.0402527,283.3,299.1,277.18,251.54,269.58
MYD21A2_006_LST_Day_1KM_doy2015065_aid0001,LST_Day_1KM,aid0001,2015-03-06,37766.0,270.04,305.28,"(270.04,305.28)",288.7049399,8.4437108,71.2962523,296.16,305.28,290.08,270.04,282.6
MYD21A2_006_LST_Day_1KM_doy2015073_aid0001,LST_Day_1KM,aid0001,2015-03-14,36532.0,265.26,310.64,"(265.26,310.64)",295.1244772,8.1001543,65.6125003,301.34,310.64,296.88,275.1,290.84
MYD21A2_006_LST_Day_1KM_doy2015081_aid0001,LST_Day_1KM,aid0001,2015-03-22,37695.0,273.84,316.84,"(273.84,316.84)",297.511211,8.5468868,73.0492738,303.9,316.84,299.14,277.06,293.16
MYD21A2_006_LST_Day_1KM_doy2015089_aid0001,LST_Day_1KM,aid0001,2015-03-30,37730.0,267.02,308.98,"(267.02,308.98)",294.8235887,7.3343798,53.7931276,300.6,308.98,295.64,275.2,290.44
MYD21A2_006_LST_Day_1KM_doy2015097_aid0001,LST_Day_1KM,aid0001,2015-04-07,37221.0,258.18,321.04,"(258.18,321.04)",297.3241767,7.2769547,52.9540701,302.5,316.1,298.28,278.96,293.08
MYD21A2_006_LST_Day_1KM_doy2015105_aid0001,LST_Day_1KM,aid0001,2015-04-15,36813.0,245.66,317.0,"(245.66,317.0)",298.5459158,8.0389508,64.6247297,304.38,317.0,299.76,278.68,294.1
MYD21A2_006_LST_Day_1KM_doy2015113_aid0001,LST_Day_1KM,aid0001,2015-04-23,37681.0,251.74,318.82,"(251.74,318.82)",300.1183589,6.4047713,41.0210955,304.44,316.22,300.9,284.82,296.58
MYD21A2_006_LST_Day_1KM_doy2015121_aid0001,LST_Day_1KM,aid0001,2015-05-01,31097.0,252.32,323.58,"(252.32,323.58)",298.6645323,7.4935852,56.1538191,303.88,319.46,298.66,277.84,293.42
MYD21A2_006_LST_Day_1KM_doy2015129_aid0001,LST_Day_1KM,aid0001,2015-05-09,32727.0,247.5,313.78,"(247.5,313.78)",294.5724875,6.3019515,39.7145929,298.62,310.88,294.7,278.2,290.44
MYD21A2_006_LST_Day_1KM_doy2015137_aid0001,LST_Day_1KM,aid0001,2015-05-17,13913.0,246.48,308.78,"(246.48,308.78)",291.4171652,6.1332186,37.6163698,295.68,307.46,290.86,276.0,287.8
MYD21A2_006_LST_Day_1KM_doy2015145_aid0001,LST_Day_1KM,aid0001,2015-05-25,37710.0,255.52,321.46,"(255.52,321.46)",301.2260377,6.831833,46.6739418,306.32,321.46,300.3,280.86,296.06
MYD21A2_006_LST_Day_1KM_doy2015153_aid0001,LST_Day_1KM,aid0001,2015-06-02,38282.0,278.06,328.56,"(278.06,328.56)",304.4452479,7.1455375,51.0587055,309.98,326.86,303.72,282.14,298.66
MYD21A2_006_LST_Day_1KM_doy2015161_aid0001,LST_Day_1KM,aid0001,2015-06-10,38646.0,282.4,334.24,"(282.4,334.24)",306.9178642,7.9520813,63.2355975,313.88,334.24,305.48,282.4,300.04
MYD21A2_006_LST_Day_1KM_doy2015169_aid0001,LST_Day_1KM,aid0001,2015-06-18,38646.0,292.3,333.56,"(292.3,333.56)",310.5773374,8.5042913,72.3229698,317.38,333.56,309.8,292.3,302.74
MYD21A2_006_LST_Day_1KM_doy2015177_aid0001,LST_Day_1KM,aid0001,2015-06-26,38643.0,292.04,336.36,"(292.04,336.36)",313.4967627,8.98344,80.7021936,320.9,336.36,313.18,292.04,305.3
MYD21A2_006_LST_Day_1KM_doy2015185_aid0001,LST_Day_1KM,aid0001,2015-07-04,36048.0,281.88,331.3,"(281.88,331.3)",304.4136945,8.2449467,67.9791453,311.12,330.5,303.42,281.88,298.1
MYD21A2_006_LST_Day_1KM_doy2015193_aid0001,LST_Day_1KM,aid0001,2015-07-12,38646.0,288.22,331.36,"(288.22,331.36)",307.9972199,8.4976154,72.2094675,315.02,331.36,307.96,288.22,300.2
MYD21A2_006_LST_Day_1KM_doy2015201_aid0001,LST_Day_1KM,aid0001,2015-07-20,38646.0,290.0,332.06,"(290.0,332.06)",308.6398686,8.0875887,65.4090915,314.82,332.06,308.74,290.0,301.32
MYD21A2_006_LST_Day_1KM_doy2015209_aid0001,LST_Day_1KM,aid0001,2015-07-28,38646.0,291.16,333.36,"(291.16,333.36)",309.1115008,7.6737165,58.8859255,315.14,333.36,309.5,291.16,302.24
MYD21A2_006_LST_Day_1KM_doy2015217_aid0001,LST_Day_1KM,aid0001,2015-08-05,38501.0,279.76,326.94,"(279.76,326.94)",306.1534438,7.5477071,56.9678828,312.32,326.94,305.84,281.58,299.78
MYD21A2_006_LST_Day_1KM_doy2015225_aid0001,LST_Day_1KM,aid0001,2015-08-13,38646.0,291.86,328.44,"(291.86,328.44)",309.1709315,7.4892423,56.0887503,315.08,328.44,309.44,291.86,302.72
MYD21A2_006_LST_Day_1KM_doy2015233_aid0001,LST_Day_1KM,aid0001,2015-08-21,38646.0,288.52,328.12,"(288.52,328.12)",308.5723614,7.1210768,50.7097342,313.88,328.12,308.82,288.52,302.68
MYD21A2_006_LST_Day_1KM_doy2015241_aid0001,LST_Day_1KM,aid0001,2015-08-29,38557.0,279.18,324.7,"(279.18,324.7)",305.418946,6.9646906,48.5069158,310.88,324.7,305.62,284.04,299.76
MYD21A2_006_LST_Day_1KM_doy2015249_aid0001,LST_Day_1KM,aid0001,2015-09-06,38646.0,292.1,324.16,"(292.1,324.16)",307.5175563,6.6920287,44.7832476,312.48,324.16,307.9,292.1,302.2
MYD21A2_006_LST_Day_1KM_doy2015257_aid0001,LST_Day_1KM,aid0001,2015-09-14,38646.0,282.68,315.16,"(282.68,315.16)",300.2580226,5.2250012,27.3006376,304.08,315.16,300.22,284.4,296.16
MYD21A2_006_LST_Day_1KM_doy2015265_aid0001,LST_Day_1KM,aid0001,2015-09-22,38646.0,286.68,322.98,"(286.68,322.98)",304.4736112,5.8451917,34.1662663,308.68,320.92,304.7,287.7,300.26
MYD21A2_006_LST_Day_1KM_doy2015273_aid0001,LST_Day_1KM,aid0001,2015-09-30,37292.0,246.52,311.14,"(246.52,311.14)",295.9221967,5.7296486,32.8288727,300.26,311.14,295.78,280.04,292.16
MYD21A2_006_LST_Day_1KM_doy2015281_aid0001,LST_Day_1KM,aid0001,2015-10-08,38646.0,285.64,314.06,"(285.64,314.06)",300.4212483,5.1060238,26.0714794,303.86,314.06,300.56,286.5,296.82
MYD21A2_006_LST_Day_1KM_doy2015289_aid0001,LST_Day_1KM,aid0001,2015-10-16,37093.0,252.34,313.26,"(252.34,313.26)",293.6681778,5.011567,25.1158035,297.12,307.02,293.98,280.62,290.52
MYD21A2_006_LST_Day_1KM_doy2015297_aid0001,LST_Day_1KM,aid0001,2015-10-24,37729.0,267.84,301.9,"(267.84,301.9)",290.610278,4.7010237,22.099624,294.24,301.9,290.48,277.12,287.26
MYD21A2_006_LST_Day_1KM_doy2015305_aid0001,LST_Day_1KM,aid0001,2015-11-01,37348.0,267.78,298.44,"(267.78,298.44)",285.5970526,4.0889299,16.7193477,288.58,297.0,285.56,274.54,282.96
MYD21A2_006_LST_Day_1KM_doy2015313_aid0001,LST_Day_1KM,aid0001,2015-11-09,36430.0,263.82,295.44,"(263.82,295.44)",282.7720939,4.9893009,24.8931239,286.7,295.44,283.34,270.4,280.18
MYD21A2_006_LST_Day_1KM_doy2015321_aid0001,LST_Day_1KM,aid0001,2015-11-17,31702.0,261.78,289.24,"(261.78,289.24)",279.2795344,4.3147673,18.6172168,282.395,289.24,279.92,269.92,277.4
MYD21A2_006_LST_Day_1KM_doy2015329_aid0001,LST_Day_1KM,aid0001,2015-11-25,20519.0,248.14,283.36,"(248.14,283.36)",270.1930026,5.8036026,33.6818036,275.96,283.36,269.36,253.5,265.16
MYD21A2_006_LST_Day_1KM_doy2015337_aid0001,LST_Day_1KM,aid0001,2015-12-03,24117.0,256.58,292.38,"(256.58,292.38)",277.6551229,5.7714479,33.3096112,282.26,292.38,278.74,261.66,274.02
MYD21A2_006_LST_Day_1KM_doy2015345_aid0001,LST_Day_1KM,aid0001,2015-12-11,27390.0,247.2,332.16,"(247.2,332.16)",273.7363702,4.0057092,16.0457062,276.06,283.02,273.66,264.46,271.42
MYD21A2_006_LST_Day_1KM_doy2015353_aid0001,LST_Day_1KM,aid0001,2015-12-19,35583.0,244.22,281.02,"(244.22,281.02)",265.0334345,4.6020563,21.1789224,267.78,276.72,264.38,253.06,261.82
MYD21A2_006_LST_Day_1KM_doy2015361_aid0001,LST_Day_1KM,aid0001,2015-12-27,33911.0,251.82,273.96,"(251.82,273.96)",262.591437,3.9878047,15.9025865,264.4,270.94,262.14,253.5,260.04
MYD21A2_006_LST_Day_1KM_doy2016001_aid0001,LST_Day_1KM,aid0001,2016-01-01,36251.0,249.66,274.58,"(249.66,274.58)",264.396703,3.8009293,14.4470635,266.66,273.48,264.6,255.22,262.08
MYD21A2_006_LST_Day_1KM_doy2016009_aid0001,LST_Day_1KM,aid0001,2016-01-09,31644.0,253.06,279.44,"(253.06,279.44)",267.0346669,3.6115949,13.0436178,269.32,276.32,266.54,257.6,264.62
MYD21A2_006_LST_Day_1KM_doy2016017_aid0001,LST_Day_1KM,aid0001,2016-01-17,18241.0,246.02,283.86,"(246.02,283.86)",271.5618727,4.4429419,19.7397326,274.22,281.12,272.38,262.58,269.56
MYD21A2_006_LST_Day_1KM_doy2016025_aid0001,LST_Day_1KM,aid0001,2016-01-25,35262.0,248.74,281.76,"(248.74,281.76)",270.2776536,3.0762021,9.4630193,272.28,277.68,270.6,263.28,268.68
MYD21A2_006_LST_Day_1KM_doy2016033_aid0001,LST_Day_1KM,aid0001,2016-02-02,36724.0,261.22,284.84,"(261.22,284.84)",271.4681336,2.2788987,5.1933794,273.16,278.08,271.56,264.98,269.88
MYD21A2_006_LST_Day_1KM_doy2016041_aid0001,LST_Day_1KM,aid0001,2016-02-10,30081.0,267.48,290.96,"(267.48,290.96)",275.3567268,2.6428015,6.9843997,276.52,280.68,275.22,269.58,273.74
MYD21A2_006_LST_Day_1KM_doy2016049_aid0001,LST_Day_1KM,aid0001,2016-02-18,31249.0,256.64,296.32,"(256.64,296.32)",279.2605357,6.926796,47.9805031,286.3,296.32,276.68,256.64,273.52
MYD21A2_006_LST_Day_1KM_doy2016057_aid0001,LST_Day_1KM,aid0001,2016-02-26,33393.0,269.62,304.34,"(269.62,304.34)",286.0841152,9.127231,83.3063448,295.14,304.34,285.62,269.62,276.82
MYD21A2_006_LST_Day_1KM_doy2016065_aid0001,LST_Day_1KM,aid0001,2016-03-05,30701.0,254.9,304.64,"(254.9,304.64)",286.1513931,8.3013563,68.9125157,293.08,304.64,288.46,256.2,278.26
MYD21A2_006_LST_Day_1KM_doy2016073_aid0001,LST_Day_1KM,aid0001,2016-03-13,33854.0,264.8,311.5,"(264.8,311.5)",289.3899781,9.1519037,83.7573408,296.92,311.5,292.4,264.8,282.005
MYD21A2_006_LST_Day_1KM_doy2016081_aid0001,LST_Day_1KM,aid0001,2016-03-21,20491.0,252.04,303.7,"(252.04,303.7)",286.065579,7.7849455,60.6053765,292.04,303.7,287.12,266.36,281.72
MYD21A2_006_LST_Day_1KM_doy2016089_aid0001,LST_Day_1KM,aid0001,2016-03-29,34193.0,265.56,307.08,"(265.56,307.08)",290.0291399,8.3943494,70.4651024,296.38,307.08,292.94,265.56,283.36
MYD21A2_006_LST_Day_1KM_doy2016097_aid0001,LST_Day_1KM,aid0001,2016-04-06,37013.0,260.42,312.58,"(260.42,312.58)",297.0187361,8.813647,77.6803738,303.54,312.58,299.5,276.34,292.66
MYD21A2_006_LST_Day_1KM_doy2016105_aid0001,LST_Day_1KM,aid0001,2016-04-14,32201.0,252.58,313.52,"(252.58,313.52)",296.0222589,7.666214,58.7708375,302.12,313.52,297.02,273.92,290.84
MYD21A2_006_LST_Day_1KM_doy2016113_aid0001,LST_Day_1KM,aid0001,2016-04-22,24449.0,250.62,310.02,"(250.62,310.02)",292.1036607,7.3499852,54.0222818,297.18,310.02,293.22,273.88,287.86
MYD21A2_006_LST_Day_1KM_doy2016121_aid0001,LST_Day_1KM,aid0001,2016-04-30,36805.0,270.34,315.82,"(270.34,315.82)",297.708138,7.5246004,56.6196108,303.18,315.82,299.46,279.94,293.88
MYD21A2_006_LST_Day_1KM_doy2016129_aid0001,LST_Day_1KM,aid0001,2016-05-08,37906.0,256.26,315.04,"(256.26,315.04)",297.4394238,7.01484,49.2079805,302.0,313.96,297.96,281.88,293.94
MYD21A2_006_LST_Day_1KM_doy2016137_aid0001,LST_Day_1KM,aid0001,2016-05-16,28998.0,250.84,320.58,"(250.84,320.58)",298.1764653,7.9239613,62.7891621,304.34,320.58,298.06,273.48,291.94
MYD21A2_006_LST_Day_1KM_doy2016145_aid0001,LST_Day_1KM,aid0001,2016-05-24,37527.0,260.26,323.34,"(260.26,323.34)",300.0192773,6.3986345,40.942523,304.8,318.96,299.38,281.24,295.36
MYD21A2_006_LST_Day_1KM_doy2016153_aid0001,LST_Day_1KM,aid0001,2016-06-01,38538.0,276.22,327.46,"(276.22,327.46)",307.5739161,8.2810259,68.5753904,313.8,327.46,306.68,283.42,301.64
MYD21A2_006_LST_Day_1KM_doy2016161_aid0001,LST_Day_1KM,aid0001,2016-06-09,38626.0,280.66,325.44,"(280.66,325.44)",304.2798436,7.0766039,50.0783232,310.18,325.44,303.52,280.66,298.02
MYD21A2_006_LST_Day_1KM_doy2016169_aid0001,LST_Day_1KM,aid0001,2016-06-17,38646.0,289.68,332.64,"(289.68,332.64)",310.7970284,8.7081239,75.8314227,317.28,332.64,309.92,289.68,303.4
MYD21A2_006_LST_Day_1KM_doy2016177_aid0001,LST_Day_1KM,aid0001,2016-06-25,38638.0,289.22,331.96,"(289.22,331.96)",310.1123723,8.4493837,71.3920856,316.7,331.96,309.66,289.22,302.38
MYD21A2_006_LST_Day_1KM_doy2016185_aid0001,LST_Day_1KM,aid0001,2016-07-03,38635.0,290.32,331.94,"(290.32,331.94)",310.0788798,8.1441637,66.3274027,316.42,331.94,309.66,290.32,302.78
MYD21A2_006_LST_Day_1KM_doy2016193_aid0001,LST_Day_1KM,aid0001,2016-07-11,38638.0,292.14,330.8,"(292.14,330.8)",309.5725265,8.0777716,65.2503944,315.76,330.8,309.5,292.14,302.34
MYD21A2_006_LST_Day_1KM_doy2016201_aid0001,LST_Day_1KM,aid0001,2016-07-19,38646.0,281.74,333.34,"(281.74,333.34)",313.8437608,8.2085812,67.3808054,320.02,333.34,314.12,287.46,306.92
MYD21A2_006_LST_Day_1KM_doy2016209_aid0001,LST_Day_1KM,aid0001,2016-07-27,38644.0,292.68,336.38,"(292.68,336.38)",313.9617364,7.8685729,61.9144389,319.82,336.38,314.22,292.68,307.74
MYD21A2_006_LST_Day_1KM_doy2016217_aid0001,LST_Day_1KM,aid0001,2016-08-04,38646.0,277.68,333.92,"(277.68,333.92)",309.4590198,7.6295418,58.2099081,315.1,332.62,309.34,288.42,302.82
MYD21A2_006_LST_Day_1KM_doy2016225_aid0001,LST_Day_1KM,aid0001,2016-08-12,38646.0,289.12,330.84,"(289.12,330.84)",309.9657191,7.6937817,59.1942773,315.84,330.84,309.96,289.12,303.58
MYD21A2_006_LST_Day_1KM_doy2016233_aid0001,LST_Day_1KM,aid0001,2016-08-20,38646.0,291.6,333.86,"(291.6,333.86)",309.1579527,6.9833553,48.7672517,314.26,330.16,309.28,291.6,303.54
MYD21A2_006_LST_Day_1KM_doy2016241_aid0001,LST_Day_1KM,aid0001,2016-08-28,38430.0,272.04,331.34,"(272.04,331.34)",308.5807463,7.3112785,53.4547926,313.98,329.78,309.28,287.34,303.28
MYD21A2_006_LST_Day_1KM_doy2016249_aid0001,LST_Day_1KM,aid0001,2016-09-05,38646.0,291.06,322.64,"(291.06,322.64)",305.8998028,6.5349877,42.7060645,310.62,322.64,306.02,291.06,300.72
